4fceea171983d5d06c3e9823,Aquarium,Explore,the,Indoor,,Day,,,Visual,,,Crowded,,,Nature,,Geeky,,Loud,,Intellectual,,,,,,,,,,First-date,,,,,
4fceea171983d5d06c3e9823,Aquarium,Stroll,through,Indoor,,Day,,,Visual,,,Crowded,,,Nature,,Geeky,,Loud,,Intellectual,,,,,,,,,,First-date,,,,,
4fceea171983d5d06c3e9823,Aquarium,Do your best impression of all the fish,at,Indoor,,Day,,,Visual,,,Crowded,,,Nature,,Geeky,,Loud,,Intellectual,,,,,,,,,,First-date,,,,,
4bf58dd8d48988d1e1931735,Arcade,Bring out your inner child,at,Indoor,,Day,Night,,,,,Crowded,,,,,Geeky,,Loud,,,,,,,,Goofy,Game-related,,,,,,,,
4bf58dd8d48988d1e1931735,Arcade,Bring out your competitive side,at,Indoor,,Day,Night,,,,,Crowded,,,,,Geeky,,Loud,,,,,,,,Goofy,Game-related,,,,,,,,
4bf58dd8d48988d1e1931735,Arcade,Play,at,Indoor,,Day,Night,,,,,Crowded,,,,,Geeky,,Loud,,,,,,,,,Game-related,,,First-date,,,,,
4bf58dd8d48988d1e2931735,Art Gallery,Admire art,at,Indoor,,Day,Night,,Visual,Artistic,,,,Observer,,,,Fancy,,Quiet,Intellectual,,,,,,,,Creative,,,,,,,
4bf58dd8d48988d1e2931735,Art Gallery,Stroll,through,Indoor,,Day,Night,,Visual,Artistic,,,,,,,,Fancy,,Quiet,Intellectual,,,,,,,,Creative,,,,,,,
4bf58dd8d48988d1e2931735,Art Gallery,Pretend you're meeting for the first time,at,Indoor,,Day,Night,,Visual,,,,,,,,,Fancy,,Quiet,Intellectual,,,,,Romantic,,,Creative,,,,,,,
4bf58dd8d48988d1e4931735,Bowling Alley,Bowl,at,Indoor,,Day,Night,Sporty,,,,,,,,,Geeky,,Loud,,,,,,,,,Game-related,,,First-date,,,,,
4bf58dd8d48988d1e4931735,Bowling Alley,Bowl a few games,at,Indoor,,Day,Night,Sporty,,,,,,,,,Geeky,,Loud,,,,Expensive,,,,,Game-related,,,First-date,,,,,
4bf58dd8d48988d17c941735,Casino,Play,at,Indoor,,Day,Night,,,,,Crowded,Party,,,,,,Loud,,,,Expensive,,,,,Game-related,,,,,,,,Hair-raising
4bf58dd8d48988d17c941735,Casino,Dress to the nines and pretend you're a celebrity,at,Indoor,,Day,Night,,,,,Crowded,Party,,,,,Fancy,Loud,,,,Expensive,,,Romantic,Goofy,,Creative,,,,,,,
4bf58dd8d48988d18e941735,Comedy Club,Have some laughs,at,Indoor,,Day,Night,,,,,Crowded,,,,,Geeky,,Loud,,,,Expensive,,,,,,Creative,,First-date,,,,,
5032792091d4c4b30a586d5c,Concert Hall,Enjoy a performance,at,Indoor,,Day,Night,,,,,Crowded,Party,,,,,Fancy,Loud,,,,,,,,,,,,,,,,,
52e81612bcbc57f1066b79e8,Disc Golf,Play,at,,Outdoor,Day,,Sporty,,,,,,,,,,,,Quiet,,,,,,,,Game-related,,,,Summer,,Seasonal,,
52e81612bcbc57f1066b79ea,Go Kart Track,Race,at,,Outdoor,Day,,,,,,,,,,,,,Loud,,,,,,,,,Game-related,,,,,,,,Hair-raising
4deefb944765f83613cdba6e,Historic Site,Explore,the,Indoor,Outdoor,Day,,,Visual,,,,,,,,,,,Quiet,,,,,,,,,,,,,,,Historical,
52e81612bcbc57f1066b79e6,Laser Tag,Play,at,Indoor,,Day,Night,Sporty,,,,,,,,,Geeky,,Loud,,,,Expensive,,,,,Game-related,,,,,,,,
52e81612bcbc57f1066b79eb,Mini Golf,Play some putt-putt,at,,Outdoor,Day,,Sporty,,,,,,,,,Geeky,,,Quiet,,,,,,,,Game-related,,,,,,,,
4bf58dd8d48988d17f941735,Movie Theater,Watch a movie,at,Indoor,,Day,Night,,Visual,,,,,Observer,,,,,Loud,,,,,,,,,,,,,,,,,Hair-raising
4bf58dd8d48988d181941735,Museum,Explore,the,Indoor,,Day,,,Visual,,,,,,,,Geeky,Fancy,,Quiet,Intellectual,,,,,,,,,,First-date,,,,Historical,
4bf58dd8d48988d181941735,Museum,Stroll,through,Indoor,,Day,,,Visual,,,,,,,,Geeky,Fancy,,Quiet,Intellectual,,,,,,,,,,,,,,Historical,
4bf58dd8d48988d1e5931735,Music Venue,Take in the sounds,at,Indoor,Outdoor,Day,Night,,,,,Crowded,Party,Observer,,,,,Loud,,,,Expensive,,,,,,Creative,,,,,,,
4bf58dd8d48988d1e5931735,Music Venue,Enjoy ear candy,at,Indoor,Outdoor,Day,Night,,,,,Crowded,Party,Observer,,,,,Loud,,,,Expensive,,,,,,Creative,,,,,,,
4bf58dd8d48988d1e3931735,Pool Hall,Play pool,at,Indoor,,Day,Night,Sporty,,,,,,,,,,,Loud,,,,,,,,,Game-related,,,First-date,,,,,
507c8c4091d498d9fc8c67a9,Public Art,Be inspired,at,Indoor,Outdoor,Day,,,Visual,Artistic,,,,Observer,,,Geeky,,,Quiet,Intellectual,,,,,,,,Creative,,First-date,,,,,
4bf58dd8d48988d1f4931735,Racetrack,Watch the races,at,,Outdoor,Day,,,,,,Crowded,,Observer,,,,,Loud,,,,Expensive,,,,,Game-related,,,,,,,,
52e81612bcbc57f1066b79e9,Roller Rink,Skate,at,Indoor,,Day,Night,Sporty,,,,Crowded,,,,,Geeky,,Loud,,,,,,,,,,,,,,,,,Hair-raising
52e81612bcbc57f1066b79ec,Salsa Club,Dance,at,Indoor,,Day,Night,Sporty,,,,,Party,,,,,,Loud,,,,,,,Romantic,,,,,,,,,,Hair-raising
4bf58dd8d48988d182941735,Theme Park,Relive your childhood,at,,Outdoor,Day,,,,,,Crowded,,,,,Geeky,,Loud,,,,Expensive,,,,,,,,,,,Seasonal,,Hair-raising
4bf58dd8d48988d182941735,Theme Park,Visit,the,,Outdoor,Day,,,,,,Crowded,Party,,,,Geeky,,Loud,,,,Expensive,,,,,,,,First-date,Summer,,Seasonal,,Hair-raising
4bf58dd8d48988d193941735,Water Park,Splash around,at,,Outdoor,Day,,Sporty,,,,Crowded,,,,Wet,,,Loud,,,,Expensive,,,,Goofy,,,,,Summer,,Seasonal,,Hair-raising
4bf58dd8d48988d193941735,Water Park,Bring out your inner kid,at,,Outdoor,Day,,Sporty,,,,Crowded,,,,Wet,,,Loud,,,,Expensive,,,,Goofy,,,,,Summer,,Seasonal,,Hair-raising
4bf58dd8d48988d193941735,Water Park,Have a splash,at,,Outdoor,Day,,Sporty,,,,Crowded,,,,Wet,,,Loud,,,,Expensive,,,,,,,,,Summer,,Seasonal,,Hair-raising
4bf58dd8d48988d193941735,Water Park,Visit,the,,Outdoor,Day,,Sporty,,,,Crowded,,,,Wet,,,Loud,,,,Expensive,,,,,,,,,Summer,,Seasonal,,Hair-raising
4bf58dd8d48988d17b941735,Zoo,Relive your childhood,at,,Outdoor,Day,,,Visual,,,Crowded,,,Nature,,Geeky,,Loud,,Intellectual,,,,,,Goofy,,,,,Summer,,Seasonal,,
4bf58dd8d48988d17b941735,Zoo,Bring out your inner kid,at,,Outdoor,Day,,,Visual,,,Crowded,,,Nature,,Geeky,,Loud,,Intellectual,,,,,,Goofy,,,,,Summer,,Seasonal,,
4bf58dd8d48988d17b941735,Zoo,Come up with life stories for the animals,at,,Outdoor,Day,,,,,,Crowded,,,Nature,,Geeky,,Loud,,,,,,,,Goofy,,,,First-date,Summer,,Seasonal,,
4bf58dd8d48988d17b941735,Zoo,Visit,the,,Outdoor,Day,,,Visual,,,Crowded,,,Nature,,Geeky,,Loud,,Intellectual,,,,,,,,,,First-date,Summer,,Seasonal,,
4bf58dd8d48988d1aa941735,College Quad,Throw a frisbee,at,,Outdoor,Day,,Sporty,,,,Crowded,,,,,,,Loud,,,Tactile,,,,,,,,,First-date,,,,,
52f2ab2ebcbc57f1066b8b18,Comic Shop,Explore,the,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,,,,,,,,Creative,,,,,,,
52f2ab2ebcbc57f1066b8b18,Comic Shop,Play a board game,at,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,,,,,,,Game-related,Creative,,First-date,,,,,
52f2ab2ebcbc57f1066b8b17,Costume Shop,Explore,the,Indoor,,Day,,,Visual,,,,,,,,,,,Quiet,,,,,,,,,Creative,,,,,,,
52f2ab2ebcbc57f1066b8b17,Costume Shop,Buy costumes and go out,at,Indoor,,Day,,,Visual,,,,,,,,Geeky,,,Quiet,,,Expensive,,,,Goofy,,Creative,,,,,,,
4bf58dd8d48988d1f6941735,Department Store,Play hide and seek,at,Indoor,,Day,,Sporty,,,,Crowded,,,,,,,Loud,,,,,,,,Goofy,Game-related,Creative,,,,,,,
4bf58dd8d48988d1f6941735,Department Store,Race to find the cheapest thing that's a certain color,at,Indoor,,Day,,,,,,Crowded,,,,,,,Loud,,,,,,,,Goofy,,Creative,,First-date,,,,,
4bf58dd8d48988d1f7941735,Flea Market,Buy each other gifts,at,,Outdoor,Day,,,Visual,,,Crowded,,,,,Geeky,,Loud,,,,Expensive,,,Romantic,,,Creative,,,,,,,
4bf58dd8d48988d1f7941735,Flea Market,Explore,the,,Outdoor,Day,,,Visual,,,Crowded,,,,,Geeky,,Loud,,,,,,,,,,Creative,,,,,,,
4bf58dd8d48988d1f7941735,Flea Market,Pretend you're meeting for the first time,at,,Outdoor,Day,,,Visual,,,Crowded,,,,,Geeky,,Loud,,,,,,,Romantic,Goofy,,Creative,,,,,,,
4bf58dd8d48988d11b951735,Flower Shop,Explore,the,Indoor,,Day,,,,,,,,,,,,,,Quiet,,,,,,,,,,,,,,,,
4bf58dd8d48988d11b951735,Flower Shop,Buy each other gifts,at,Indoor,,Day,,,,,,,,,,,,Fancy,,Quiet,,,Expensive,,,Romantic,,,,,,,,,,
4bf58dd8d48988d1f9941735,Food & Drink Shop,Get coffee,at,Indoor,,Day,Night,,,,Culinary,,,,,,,,,Quiet,,,,,,,,,,,First-date,,,,,
4bf58dd8d48988d1f9941735,Food & Drink Shop,Get lunch,at,Indoor,Outdoor,Day,Night,,,,Culinary,,,,,,,,,Quiet,,,,,,,,,,,First-date,,,,,
4bf58dd8d48988d1f9941735,Food & Drink Shop,Get dinner,at,Indoor,Outdoor,Day,Night,,,,Culinary,,,,,,,,Loud,,,,Expensive,,,,,,,,First-date,,,,,
4bf58dd8d48988d1f9941735,Food & Drink Shop,Play 20 questions,at,Indoor,Outdoor,Day,Night,,,,Culinary,,,,,,,,,Quiet,,,,,,Romantic,,Game-related,Creative,,First-date,,,,,
4bf58dd8d48988d128951735,Gift Shop,Explore,the,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,,,,,,,,,,,,,,,
4bf58dd8d48988d128951735,Gift Shop,Buy each other gifts,at,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,,Expensive,,,Romantic,,,,,,,,,,
52f2ab2ebcbc57f1066b8b19,Gun Shop,Explore,the,Indoor,,Day,,,,,,,,,,,Geeky,,Loud,,,,Expensive,,,,,,,,,,,,,
52f2ab2ebcbc57f1066b8b19,Gun Shop,Take a class,at,Indoor,,Day,,,,,,,,,,,,,Loud,,,,Expensive,,,,,,,,,,,,,
4bf58dd8d48988d175941735,Gym / Fitness Center,Exercise together,at,Indoor,Outdoor,Day,,Sporty,,,,Crowded,,,,,,,,Quiet,,,,,,,,,,,,,,,,
4bf58dd8d48988d175941735,Gym / Fitness Center,Take a class,at,Indoor,,Day,,Sporty,,,,Crowded,,,,,,,Loud,,,,Expensive,,,,,,,,,,,,,
54541900498ea6ccd0202697,Health & Beauty Service,Get a makeover together,at,Indoor,,Day,Night,,,,,,,,,,,,,Quiet,,,Expensive,,,,,,,,,,,,,
54541900498ea6ccd0202697,Health & Beauty Service,Get a massage together,at,Indoor,,Day,,,,,,,,,,,,,,Quiet,,Tactile,Expensive,,,Romantic,,,,,,,,,,
54541900498ea6ccd0202697,Health & Beauty Service,Go on a spa date,at,Indoor,,Day,Night,,,,,,,,,Wet,,,,Quiet,,Tactile,Expensive,,,Romantic,,,,,,,,,,
4bf58dd8d48988d1fb941735,Hobby Shop,Pick up a new hobby together,at,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,,,,,,,,Creative,,,,,,,
4bf58dd8d48988d1fb941735,Hobby Shop,Come up with something to make,at,Indoor,,Day,,,,Artistic,,,,,,,Geeky,,,Quiet,,Tactile,,,,,,,Creative,,,,,,,
4bf58dd8d48988d1f0941735,Internet Cafe,Play videogames,at,Indoor,,Day,,,,,,,,,,,Geeky,,Loud,,,,,,,,,Game-related,,,First-date,,,,,
4bf58dd8d48988d111951735,Jewelry Store,Tell the jeweler you are rich and try on expensive jewelry,at,Indoor,,Day,,,,,,,,,,,,Fancy,,Quiet,,,,,,,,,,,,,,,,
52f2ab2ebcbc57f1066b8b25,Knitting Store,Scope out the yarn,at,Indoor,,Day,,,Visual,Artistic,,,,,,,Geeky,,,Quiet,,Tactile,,,,,,,Creative,,First-date,,,,,
52f2ab2ebcbc57f1066b8b2b,Leather Goods Store,Go inside and smell the good smells,at,Indoor,,Day,,,,,,,,Observer,,,,,,Quiet,,,,,,,,,Creative,,First-date,,,,,
4bf58dd8d48988d1fd941735,Mall,Explore,the,Indoor,,Day,,,,,,Crowded,,,,,,,Loud,,,,,,,,,,,,,,,,,
4bf58dd8d48988d1fd941735,Mall,People watch,at,Indoor,,Day,,,,,,Crowded,,Observer,,,,,Loud,,,,,,,,,,,,,,,,,
4bf58dd8d48988d1fd941735,Mall,Get dessert,at,Indoor,,Day,,,,,,Crowded,,,,,,,Loud,,,,,,,Romantic,,,,,First-date,,,,,
4bf58dd8d48988d1fd941735,Mall,Buy each other gifts cheaper than 5 dollars,at,Indoor,,Day,,,,,,Crowded,,,,,,,Loud,,,,,,,,,,Creative,,,,,,,
50be8ee891d4fa8dcc7199a7,Market,Explore,the,Indoor,,Day,,,,,,Crowded,,,,,,,Loud,,,,,,,,,,,,,,,,,
52f2ab2ebcbc57f1066b8b3c,Massage Studio,Get a couples massage,at,Indoor,,Day,,,,,,,,,,,,,,Quiet,,Tactile,Expensive,,,Romantic,,,,,,,,,,
52f2ab2ebcbc57f1066b8b3c,Massage Studio,Try a hot stone massage,at,Indoor,,Day,,,,,,,,,,,,,,Quiet,,Tactile,Expensive,,,Romantic,,,,,,,,,,
52f2ab2ebcbc57f1066b8b27,Mattress Store,Try out all the mattresses,at,Indoor,,Day,,,,,,,,,,,,,,Quiet,,,,,,,,,,,,,,,,
4bf58dd8d48988d1fe941735,Music Store,Share your favorite records,at,Indoor,,Day,,,,,,,,,,,,,Loud,,,,,,,Romantic,,,Creative,,First-date,,,,,
4bf58dd8d48988d1fe941735,Music Store,Explore,the,Indoor,,Day,,,,,,,,,,,,,Loud,,,,,,,,,,,,,,,,,
4bf58dd8d48988d1fe941735,Music Store,Share lyrics that remind you of the other person,at,Indoor,,Day,,,,,,,,,,,,,Loud,,,,,,,,,,,,,,,,,
4f04aa0c2fb6e1c99f3db0b8,Nail Salon,Get a manicure,at,Indoor,,Day,,,,,,,,,,,,,,Quiet,,Tactile,Expensive,,,,,,,,,,,,,
4bf58dd8d48988d100951735,Pet Store,Find a furry friend,at,Indoor,,Day,,,,,,,,,,,,,Loud,,,,,,,,,,,,,,,,,
4bf58dd8d48988d100951735,Pet Store,Tell the life stories of the fish,at,Indoor,,Day,,,,,,,,,,,,,Loud,,,,,,,,Goofy,,,,,,,,,
52f2ab2ebcbc57f1066b8b20,Piercing Parlor,Get a piercing that would make your mom mad,at,Indoor,,Day,Night,,,,,,,,,,,,,Quiet,,Tactile,Expensive,,,,,,,,,,,,,Hair-raising
4bf58dd8d48988d10d951735,Record Shop,Sift through records,at,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,,,,,,,,Creative,,,,,,,
4bf58dd8d48988d110951735,Salon / Barbershop,Recommend to each other new haircuts,at,Indoor,,Day,,,,,,,,,,,,,,Quiet,,,Expensive,,,,Goofy,,,,,,,,,
52f2ab2ebcbc57f1066b8b41,Smoothie Shop,Get a smoothie,at,Indoor,,Day,,,,,Culinary,,,,,,,,Loud,,,,,,,,,,,,First-date,,,,,
52f2ab2ebcbc57f1066b8b1b,Souvenir Shop,Buy cheesy souvenirs,at,Indoor,,Day,,,,,,Crowded,,,,,Geeky,,Loud,,,,,,,Romantic,,,Creative,,,,,,,
52f2ab2ebcbc57f1066b8b1b,Souvenir Shop,Buy each other gifts that cost less than 5 dollars,at,Indoor,,Day,,,,,,Crowded,,,,,Geeky,,Loud,,,,,,,Romantic,,,Creative,,,,,,,
4bf58dd8d48988d1ed941735,Spa,Go on a spa date,at,Indoor,,Day,,,,,,,,,,Wet,,,,Quiet,,,Expensive,,,Romantic,,,,,,,,,,
4bf58dd8d48988d1f2941735,Sporting Goods Shop,Buy a ball and go play sports,at,Indoor,,Day,,Sporty,,,,,,,,,,,,Quiet,,,,,,,,,,,First-date,,,,,
52f2ab2ebcbc57f1066b8b21,Stationery Store,Write postcards and send them to strangers,at,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,,,,,,Goofy,,Creative,,,,,,,
4bf58dd8d48988d1de931735,Tattoo Parlor,Get matching tattoos,at,Indoor,,Day,Night,,Visual,,,,,,,,,,,Quiet,,,Expensive,,,Romantic,,,Creative,,,,,,,
4bf58dd8d48988d101951735,Thrift / Vintage Store,Dress as your favorite childhood movie character,at,Indoor,,Day,,,Visual,,,,,,,,Geeky,,,Quiet,,,,,,,Goofy,,Creative,,,,,,,
4bf58dd8d48988d101951735,Thrift / Vintage Store,Go incognito,at,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,,,,,,Goofy,,Creative,,,,,,,
4bf58dd8d48988d1f3941735,Toy / Game Store,Play with the toys,at,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,Tactile,,,,,,,,,First-date,,,,,
4bf58dd8d48988d1f3941735,Toy / Game Store,Explore,the,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,,,,,,,,,,,,,,,
4bf58dd8d48988d1f3941735,Toy / Game Store,Buy each other gifts that cost less than 5 dollars,at,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,,,,,,Romantic,,,Creative,,,,,,,
52f2ab2ebcbc57f1066b8b30,Used Bookstore,Share a fun fact from a random nonfiction book,at,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,Intellectual,,,,,Romantic,,,Creative,,,,,,,
52f2ab2ebcbc57f1066b8b30,Used Bookstore,Read each other the 100th page of random books,at,Indoor,,Day,,,,,,,,,,,Geeky,,,Quiet,Intellectual,,,,,Romantic,,,Creative,,,,,,,
4bf58dd8d48988d126951735,Video Store,Give each other fake movie reviews for every video you find,at,Indoor,,Day,Night,,,,,,,,,,Geeky,,,Quiet,,,,,,,Goofy,,Creative,,,,,,,
4d4b7105d754a06374d81259,Food,Eat,at,Indoor,Outdoor,Day,Night,,,,Culinary,,,,,,,,,Quiet,,,Expensive,,,Romantic,,,,,First-date,,,,,
4bf58dd8d48988d14b941735,Winery,Get a bottle of prosecco,at,Indoor,,Day,,,,,Culinary,,,,,,,Fancy,,Quiet,,,Expensive,,,Romantic,,,,,,,,,,
4d4b7105d754a06376d81259,Nightlife Spot,Dance the night away,at,Indoor,,Day,Night,,,,,Crowded,Party,,,,,,Loud,,,,,,,Romantic,,,,,,,,,,
4bf58dd8d48988d116941735,Bar,Try an exotic drink,at,Indoor,,Day,Night,,,,Culinary,Crowded,Party,,,,,,Loud,,,,Expensive,,,,,,,,,,,,,
50327c8591d4c4b30a586d5d,Brewery,Get a flight of their microbrews,at,Indoor,,Day,Night,,,,Culinary,Crowded,,,,,,,Loud,,,,Expensive,,,,,,,,,,,,,
4bf58dd8d48988d121941735,Lounge,Lounge,at,Indoor,,Day,Night,,,,,,Party,,,,,,,Quiet,,,,,,,,,,,,,,,,
53e510b7498ebcb1801b55d4,Night Market,Buy 10 small items and have the date go on a clued scavenger hunt,at,,Outdoor,,Night,,,,,Crowded,,,,,,,Loud,,,,Expensive,,,Romantic,Goofy,Game-related,Creative,,,,,,,
4bf58dd8d48988d11f941735,Nightclub,Dance the night away,at,Indoor,,Day,Night,Sporty,,,,Crowded,Party,,,,,,Loud,,,,,,,Romantic,,,,,,,,,,
4bf58dd8d48988d1d4941735,Speakeasy,Act all secretive,at,Indoor,,Day,Night,,,,,Crowded,Party,,,,,Fancy,Loud,,,,,,,Romantic,Goofy,,,,,,,,,
